tx	gene_id	MCIC_FC_2024_111	MCIC_FD_2024_105	MCIC_FD_2024_204	MCIC_MD_2024_109	MCIC_MD_2024_113	MCIC_MD_2024_116
gnl|WGS:JAKSZP|L0F63_000532-T1_mrna	L0F63_000532	296.634891	460.859885	413.086726	422.238673	455.956279	295.473201
gnl|WGS:JAKSZP|L0F63_000533-T1_mrna	L0F63_000533	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_000558-T1_mrna	L0F63_000558	225.362957	270.125318	158.566372	236.94518	168.437047	184.700272
gnl|WGS:JAKSZP|L0F63_000559-T1_mrna	L0F63_000559	149.42448	173.858996	122.571217	160.863847	143.019451	108.6564
gnl|WGS:JAKSZP|L0F63_000595-T1_mrna	L0F63_000595	8.302645	172.612476	0.945365	96.557976	25.669661	2.2714
gnl|WGS:JAKSZP|L0F63_000596-T1_mrna	L0F63_000596	6.677973	171.982987	1.351668	111.702071	9.57016	2.835213
unassigned_transcript_1011	L0F63_000619	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_000620-T1_mrna	L0F63_000620	47.832887	34.496106	74.608263	40.826796	42.381857	76.480988
gnl|WGS:JAKSZP|L0F63_000647-T1_mrna	L0F63_000647	5.422691	2.690877	0.358786	3.952709	1.235026	0.724037
unassigned_transcript_1012	L0F63_000648	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_000649-T1_mrna	L0F63_000649	137.79743	168.835224	110.49918	138.339799	199.935923	156.960168
unassigned_transcript_1013	L0F63_000669	0	0	0	0	0	0
unassigned_transcript_1014	L0F63_000682	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_000683-T1_mrna	L0F63_000683	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_000754-T1_mrna	L0F63_000754	513.918763	438.347213	617.263942	369.173035	635.045001	585.031839
gnl|WGS:JAKSZP|L0F63_000755-T1_mrna	L0F63_000755	55.68942	70.169934	21.226878	93.506015	36.045786	39.915091
gnl|WGS:JAKSZP|L0F63_000799-T1_mrna	L0F63_000799	39.22463	99.985451	34.99941	122.796492	59.395679	35.848949
unassigned_transcript_1015	L0F63_000821	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_000839-T1_mrna	L0F63_000839	0.105476	0	1.297401	0.0808	0	0.437102
unassigned_transcript_1016	L0F63_000882	0	0	0	0	0	0
unassigned_transcript_1017	L0F63_000898	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_000899-T1_mrna	L0F63_000899	0	0	0	0	0	0
unassigned_transcript_1018	L0F63_000919	0	0	0	0	0	0
unassigned_transcript_1019	L0F63_000920	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_000945-T1_mrna	L0F63_000945	45.855819	62.261427	23.137782	72.67472	50.416994	37.399213
gnl|WGS:JAKSZP|L0F63_000976-T1_mrna	L0F63_000976	381.83941	203.091027	432.894624	268.789794	549.265669	398.838452
gnl|WGS:JAKSZP|L0F63_000989-T1_mrna	L0F63_000989	21.852785	110.346185	6.584126	75.341442	12.496191	12.671327
unassigned_transcript_1020	L0F63_000990	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_000991-T1_mrna	L0F63_000991	121.649546	286.455554	114.606894	313.740655	137.268626	80.554567
unassigned_transcript_1021	L0F63_001004	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_001080-T1_mrna	L0F63_001080	0	0.085241	0	0.157173	0.358776	0
gnl|WGS:JAKSZP|L0F63_001081-T1_mrna	L0F63_001081	22.242961	66.335228	7.8168	54.8212	16.547346	25.750014
gnl|WGS:JAKSZP|L0F63_001095-T1_mrna	L0F63_001095	6.194606	9.060647	0.526956	5.738657	5.039815	3.78165
gnl|WGS:JAKSZP|L0F63_001096-T1_mrna	L0F63_001096	34.942027	46.529911	3.469444	41.061181	22.742311	23.519234
gnl|WGS:JAKSZP|L0F63_001111-T1_mrna	L0F63_001111	60.636606	65.755092	92.642719	51.014395	67.747948	74.72533
unassigned_transcript_1022	L0F63_001112	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_001133-T1_mrna	L0F63_001133	104.428033	647.701246	18.438784	109.954334	27.527406	28.326532
gnl|WGS:JAKSZP|L0F63_001168-T1_mrna	L0F63_001168	31.311731	77.508453	14.745301	80.147539	29.367283	14.934241
gnl|WGS:JAKSZP|L0F63_001186-T1_mrna	L0F63_001186	21.882042	63.131102	6.586809	77.494621	6.350482	6.029719
gnl|WGS:JAKSZP|L0F63_001187-T1_mrna	L0F63_001187	20.705979	0.682837	47.796194	0	31.232393	17.213881
gnl|WGS:JAKSZP|L0F63_001198-T1_mrna	L0F63_001198	236.517863	520.647679	53.502063	610.690735	85.291719	136.476363
unassigned_transcript_1023	L0F63_001199	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_001200-T1_mrna	L0F63_001200	19.10764	50.481371	5.670458	42.839417	27.90823	11.126142
gnl|WGS:JAKSZP|L0F63_001237-T1_mrna	L0F63_001237	48.523821	237.122536	30.694328	257.040049	36.556352	36.475297
gnl|WGS:JAKSZP|L0F63_001247-T1_mrna	L0F63_001247	53.337186	124.485906	50.563292	113.396515	54.276919	62.986694
gnl|WGS:JAKSZP|L0F63_001268-T1_mrna	L0F63_001268	74.550556	90.391334	99.884345	66.58721	63.878037	93.838785
gnl|WGS:JAKSZP|L0F63_001289-T1_mrna	L0F63_001289	103.494002	154.550499	110.846242	346.155967	60.474505	107.91642
gnl|WGS:JAKSZP|L0F63_001311-T1_mrna	L0F63_001311	0	0	0	0.212696	0	0
gnl|WGS:JAKSZP|L0F63_001312-T1_mrna	L0F63_001312	64.780073	19.758401	84.570103	20.28016	131.759726	45.41897
gnl|WGS:JAKSZP|L0F63_001331-T1_mrna	L0F63_001331	11.862483	19.537385	1.927582	17.111942	3.389099	3.511655
unassigned_transcript_1024	L0F63_001365	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_001395-T1_mrna	L0F63_001395	7.941257	37.001325	2.477273	31.688752	11.917306	5.426822
unassigned_transcript_1025	L0F63_001396	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_001406-T1_mrna	L0F63_001406	202.262308	93.592079	224.225248	76.516561	516.259274	193.445927
gnl|WGS:JAKSZP|L0F63_001407-T1_mrna	L0F63_001407	53.620747	84.289895	119.528098	87.039894	90.282809	46.710202
gnl|WGS:JAKSZP|L0F63_001408-T1_mrna	L0F63_001408	118.639273	140.574241	71.483393	154.280882	74.530582	92.024514
gnl|WGS:JAKSZP|L0F63_001421-T1_mrna	L0F63_001421	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_001422-T1_mrna	L0F63_001422	126.480611	5.319079	389.558332	14.73364	121.11246	273.231411
unassigned_transcript_1026	L0F63_001437	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_001448-T1_mrna	L0F63_001448	60.675151	20.30422	82.883797	20.924455	144.702456	56.852219
gnl|WGS:JAKSZP|L0F63_001466-T1_mrna	L0F63_001466	0	0	0	0	0	0
unassigned_transcript_1027	L0F63_001481	0	0	0	0	0	0
unassigned_transcript_1028	L0F63_001482	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_001509-T1_mrna	L0F63_001509	21.576862	69.84956	12.931368	57.493944	25.514804	16.010064
gnl|WGS:JAKSZP|L0F63_001526-T1_mrna	L0F63_001526	19.369068	48.975061	5.172939	47.328326	14.572907	24.817489
unassigned_transcript_1029	L0F63_001527	0	0	0	0	0	0
unassigned_transcript_1030	L0F63_001528	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_001541-T1_mrna	L0F63_001541	180.781894	265.351896	164.452652	230.994772	197.896165	181.772181
unassigned_transcript_1031	L0F63_001542	0	0	0	0	0	0
unassigned_transcript_1032	L0F63_001543	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_001559-T1_mrna	L0F63_001559	157.805886	299.493886	73.466868	149.112659	97.620465	113.239674
gnl|WGS:JAKSZP|L0F63_001560-T1_mrna	L0F63_001560	858.465779	131.488639	662.979271	258.433488	140.703871	537.163873
gnl|WGS:JAKSZP|L0F63_001574-T1_mrna	L0F63_001574	290.481059	386.78472	168.345	542.684469	363.70063	215.029637
unassigned_transcript_1033	L0F63_001586	0	0	0	0	0	0
unassigned_transcript_1034	L0F63_001621	0	0	0	0	0	0
unassigned_transcript_1035	L0F63_001644	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_001645-T1_mrna	L0F63_001645	21.794707	58.808098	12.658489	43.900486	20.517916	16.082221
unassigned_transcript_1036	L0F63_001664	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_001701-T1_mrna	L0F63_001701	0.250173	2.771644	0.431372	1.030245	3.365998	0.220168
unassigned_transcript_1037	L0F63_001715	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_001716-T1_mrna	L0F63_001716	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_001717-T1_mrna	L0F63_001717	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_001733-T1_mrna	L0F63_001733	74.125496	87.719143	68.187543	78.071792	90.298544	72.180368
gnl|WGS:JAKSZP|L0F63_001748-T1_mrna	L0F63_001748	6.4976	22.436787	53.027536	3.407091	7.026152	3.849121
unassigned_transcript_1038	L0F63_001749	0	0	0	0	0	0
unassigned_transcript_1039	L0F63_001750	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_001785-T1_mrna	L0F63_001785	83.673921	142.655734	46.744786	108.632411	107.084053	76.123006
gnl|WGS:JAKSZP|L0F63_001786-T1_mrna	L0F63_001786	102.120408	230.962624	103.990971	212.087321	126.779099	109.528291
gnl|WGS:JAKSZP|L0F63_001814-T1_mrna	L0F63_001814	66.29137	171.1264	34.773299	117.877109	34.460085	34.8584
gnl|WGS:JAKSZP|L0F63_001836-T1_mrna	L0F63_001836	337.761626	398.201425	209.778784	523.527123	216.043841	265.558091
unassigned_transcript_1040	L0F63_001848	0	0	0	0	0	0
unassigned_transcript_1041	L0F63_001861	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_001862-T1_mrna	L0F63_001862	335.347046	0	327.036548	1.162636	545.946518	363.986591
gnl|WGS:JAKSZP|L0F63_001890-T1_mrna	L0F63_001890	127.217328	71.459401	149.835661	48.714932	245.937887	169.187997
unassigned_transcript_1042	L0F63_001932	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_001942-T1_mrna	L0F63_001942	256.166336	183.470586	333.802789	269.059233	276.788495	203.676588
unassigned_transcript_1043	L0F63_001956	0	0	0	0	0	0
unassigned_transcript_1044	L0F63_001957	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_001974-T1_mrna	L0F63_001974	37.62967	86.633194	30.992678	93.778357	61.142432	40.563215
gnl|WGS:JAKSZP|L0F63_001975-T1_mrna	L0F63_001975	84.155746	101.229068	87.080497	74.129242	99.474634	93.075512
unassigned_transcript_1045	L0F63_002003	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002031-T1_mrna	L0F63_002031	6.653725	31.737493	6.260439	22.88854	3.324015	9.217845
gnl|WGS:JAKSZP|L0F63_002043-T1_mrna	L0F63_002043	36.42223	63.133657	36.838571	68.246171	26.358772	19.336193
gnl|WGS:JAKSZP|L0F63_002068-T1_mrna	L0F63_002068	2511.806712	431.531426	5292.229535	295.597352	5103.209315	2949.319201
unassigned_transcript_1046	L0F63_002093	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002112-T1_mrna	L0F63_002112	73.621234	97.153342	125.503869	161.435762	83.111439	69.454678
gnl|WGS:JAKSZP|L0F63_002137-T1_mrna	L0F63_002137	74.085419	114.141926	17.641772	108.182973	63.975956	58.823867
gnl|WGS:JAKSZP|L0F63_002138-T1_mrna	L0F63_002138	269.974114	1065.566855	306.219685	291.408731	237.082253	327.063748
gnl|WGS:JAKSZP|L0F63_002149-T1_mrna	L0F63_002149	177.847862	188.564842	40.384815	175.301401	86.934558	98.426084
gnl|WGS:JAKSZP|L0F63_002180-T1_mrna	L0F63_002180	0	0	0	0	0	0
unassigned_transcript_1047	L0F63_002181	0	0	0	0	0	0
unassigned_transcript_1048	L0F63_002182	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002183-T1_mrna	L0F63_002183	0	0	0	0	0	0
unassigned_transcript_1049	L0F63_002195	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002196-T1_mrna	L0F63_002196	209.616908	382.42758	64.445813	364.721283	191.729156	121.657656
gnl|WGS:JAKSZP|L0F63_002243-T1_mrna	L0F63_002243	247.285853	363.683373	309.023611	420.837983	11.593503	49.762247
unassigned_transcript_1050	L0F63_002286	0	0	0	0	0	0
unassigned_transcript_1051	L0F63_002300	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002301-T1_mrna	L0F63_002301	47.802318	79.580205	8.468801	67.37199	40.124322	29.627634
gnl|WGS:JAKSZP|L0F63_002324-T1_mrna	L0F63_002324	277.671839	295.130567	594.685856	244.970778	407.377677	238.955745
unassigned_transcript_1052	L0F63_002325	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002337-T1_mrna	L0F63_002337	35.77931	66.951556	10.082235	80.320693	28.28709	19.656322
gnl|WGS:JAKSZP|L0F63_002352-T1_mrna	L0F63_002352	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002376-T1_mrna	L0F63_002376	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002377-T1_mrna	L0F63_002377	55.285383	73.137523	35.189584	55.524861	59.679207	53.755071
gnl|WGS:JAKSZP|L0F63_002474-T1_mrna	L0F63_002474	59.415936	110.076444	48.641366	122.650334	50.770128	38.229566
gnl|WGS:JAKSZP|L0F63_002475-T1_mrna	L0F63_002475	11.89196	3.860563	8.129411	81.983517	0.650961	2.290126
gnl|WGS:JAKSZP|L0F63_002483-T1_mrna	L0F63_002483	247.904339	325.084366	644.606311	325.82255	249.006301	221.53229
gnl|WGS:JAKSZP|L0F63_002517-T1_mrna	L0F63_002517	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002518-T1_mrna	L0F63_002518	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002519-T1_mrna	L0F63_002519	0	0	0	0	0	0
unassigned_transcript_1053	L0F63_002537	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002553-T1_mrna	L0F63_002553	0	0	0	0	0	0
unassigned_transcript_1054	L0F63_002578	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002579-T1_mrna	L0F63_002579	6.812413	17.270854	1.925721	15.297163	4.358017	4.749586
gnl|WGS:JAKSZP|L0F63_002589-T1_mrna	L0F63_002589	10.062653	32.428973	3.436023	29.157857	2.280246	3.882129
gnl|WGS:JAKSZP|L0F63_002612-T1_mrna	L0F63_002612	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002623-T1_mrna	L0F63_002623	43.680476	131.38618	35.72931	131.198338	33.064725	40.430473
gnl|WGS:JAKSZP|L0F63_002647-T1_mrna	L0F63_002647	94.743032	121.641462	75.513771	257.216444	247.489283	107.684423
unassigned_transcript_1055	L0F63_002648	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002661-T1_mrna	L0F63_002661	44.904499	136.928117	38.769656	115.000212	80.952358	41.851012
gnl|WGS:JAKSZP|L0F63_002662-T1_mrna	L0F63_002662	28.218827	65.732495	7.551438	56.034514	21.966222	17.019839
unassigned_transcript_1056	L0F63_002663	0	0	0	0	0	0
unassigned_transcript_1057	L0F63_002676	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002696-T1_mrna	L0F63_002696	111.238329	49.953852	110.83373	43.138777	88.203191	148.510968
gnl|WGS:JAKSZP|L0F63_002697-T1_mrna	L0F63_002697	36.641302	26.915657	38.58487	25.385899	65.816402	59.184847
gnl|WGS:JAKSZP|L0F63_002698-T1_mrna	L0F63_002698	57.954706	29.682243	51.894937	28.686328	58.33119	70.157001
gnl|WGS:JAKSZP|L0F63_002708-T1_mrna	L0F63_002708	407.672174	487.285149	152.87697	672.536734	200.533764	306.3821
gnl|WGS:JAKSZP|L0F63_002749-T1_mrna	L0F63_002749	0	22.56525	0	33.389284	1.373957	0
gnl|WGS:JAKSZP|L0F63_002778-T1_mrna	L0F63_002778	106.548952	130.240772	67.504731	74.833209	122.291438	116.139742
gnl|WGS:JAKSZP|L0F63_002779-T1_mrna	L0F63_002779	51.832947	71.864143	66.731531	52.248721	63.147605	56.075001
gnl|WGS:JAKSZP|L0F63_002790-T1_mrna	L0F63_002790	222.528044	592.641445	104.976546	868.911839	109.513121	126.216323
gnl|WGS:JAKSZP|L0F63_002809-T1_mrna	L0F63_002809	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002818-T1_mrna	L0F63_002818	7.817462	15.093748	1.971405	9.733413	5.262932	4.153171
unassigned_transcript_1058	L0F63_002819	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002842-T1_mrna	L0F63_002842	367.426793	75.611763	449.512287	257.784035	131.541395	578.495677
unassigned_transcript_1059	L0F63_002894	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002906-T1_mrna	L0F63_002906	61.339596	64.842436	9.346393	47.205225	39.898497	43.548867
gnl|WGS:JAKSZP|L0F63_002918-T1_mrna	L0F63_002918	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002927-T1_mrna	L0F63_002927	95.958566	151.520777	15.585549	180.556798	43.931286	55.033779
gnl|WGS:JAKSZP|L0F63_002989-T1_mrna	L0F63_002989	65.666371	142.018261	54.24852	112.945157	74.983165	64.504833
gnl|WGS:JAKSZP|L0F63_002993-T1_mrna	L0F63_002993	3.746301	39.782597	3.432247	12.758105	3.185989	4.286055
gnl|WGS:JAKSZP|L0F63_003003-T1_mrna	L0F63_003003	160.444029	129.43412	47.598471	88.369997	139.843676	154.071237
gnl|WGS:JAKSZP|L0F63_003025-T1_mrna	L0F63_003025	94.766754	61.020813	34.134079	48.01953	78.727684	80.72112
gnl|WGS:JAKSZP|L0F63_003040-T1_mrna	L0F63_003040	41.208756	28.846977	96.248378	38.008438	61.825503	45.207745
gnl|WGS:JAKSZP|L0F63_003054-T1_mrna	L0F63_003054	0	0	56.700688	0	0	0
gnl|WGS:JAKSZP|L0F63_003055-T1_mrna	L0F63_003055	355.490014	1140.479094	723.945778	580.160445	693.057537	386.05989
unassigned_transcript_1060	L0F63_003056	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_003100-T1_mrna	L0F63_003100	1.043424	11.794254	0.237611	19.540092	69.027632	0
gnl|WGS:JAKSZP|L0F63_003122-T1_mrna	L0F63_003122	168.37717	122.809277	291.809259	108.46821	234.26232	239.297795
gnl|WGS:JAKSZP|L0F63_003167-T1_mrna	L0F63_003167	5.830064	10.851236	9.502767	17.801049	2.254881	2.395386
gnl|WGS:JAKSZP|L0F63_003177-T1_mrna	L0F63_003177	87.865434	101.650949	144.746265	120.607941	141.272257	110.059397
gnl|WGS:JAKSZP|L0F63_003216-T1_mrna	L0F63_003216	360.4357	168.256754	345.697399	221.302721	404.938331	521.898424
gnl|WGS:JAKSZP|L0F63_003221-T1_mrna	L0F63_003221	16.010785	249.911518	73.924293	439.438708	14.546256	9.498804
gnl|WGS:JAKSZP|L0F63_003229-T1_mrna	L0F63_003229	67.582471	83.732612	46.679346	114.11903	62.550603	44.163489
gnl|WGS:JAKSZP|L0F63_003230-T1_mrna	L0F63_003230	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_003237-T1_mrna	L0F63_003237	35.870911	64.465615	31.444535	60.801522	37.984139	40.933077
unassigned_transcript_1061	L0F63_003245	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_003246-T1_mrna	L0F63_003246	0	0	0	0.199321	0	0.272108
gnl|WGS:JAKSZP|L0F63_003247-T1_mrna	L0F63_003247	178.686736	134.679447	343.781681	158.454208	250.182627	234.035088
gnl|WGS:JAKSZP|L0F63_003248-T1_mrna	L0F63_003248	87.716124	120.318025	298.835869	116.72413	121.636089	117.725208
gnl|WGS:JAKSZP|L0F63_003272-T1_mrna	L0F63_003272	82.24723	135.571244	31.022295	136.253181	65.97444	69.499527
gnl|WGS:JAKSZP|L0F63_003281-T1_mrna	L0F63_003281	46.371328	94.322261	18.051376	106.699308	49.311709	31.173533
gnl|WGS:JAKSZP|L0F63_003291-T1_mrna	L0F63_003291	40.130073	119.114807	52.300052	105.081424	45.312074	32.840353
unassigned_transcript_1062	L0F63_003321	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_003328-T1_mrna	L0F63_003328	37.334286	36.636828	23.58723	20.898034	23.65622	43.836178
gnl|WGS:JAKSZP|L0F63_003421-T1_mrna	L0F63_003421	58.655861	113.152417	21.717948	94.387676	21.454103	24.09501
gnl|WGS:JAKSZP|L0F63_003422-T1_mrna	L0F63_003422	22.722255	51.218344	10.365624	35.99271	7.971134	16.309748
gnl|WGS:JAKSZP|L0F63_003440-T1_mrna	L0F63_003440	316.678076	113.413947	352.100983	97.301587	523.27996	386.153914
gnl|WGS:JAKSZP|L0F63_003480-T1_mrna	L0F63_003480	160.158173	167.107688	112.444178	184.224647	164.267062	162.719111
gnl|WGS:JAKSZP|L0F63_003494-T1_mrna	L0F63_003494	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_003495-T1_mrna	L0F63_003495	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_003505-T1_mrna	L0F63_003505	86.084264	124.720049	136.92063	107.132662	158.547348	101.528011
gnl|WGS:JAKSZP|L0F63_003506-T1_mrna	L0F63_003506	34.764541	120.952864	11.767226	55.945999	1.724679	0
unassigned_transcript_1063	L0F63_003527	0	0	0	0	0	0
unassigned_transcript_1064	L0F63_003538	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_003546-T1_mrna	L0F63_003546	1.523592	28.053989	0	29.80931	1.035353	0
gnl|WGS:JAKSZP|L0F63_003555-T1_mrna	L0F63_003555	27.219827	56.596651	13.104975	53.583932	25.416147	15.088542
gnl|WGS:JAKSZP|L0F63_003569-T1_mrna	L0F63_003569	397.740247	435.550849	164.530028	696.555684	366.286809	292.992313
gnl|WGS:JAKSZP|L0F63_003613-T1_mrna	L0F63_003613	17.671153	33.132919	7.023574	32.275722	12.498392	14.330769
unassigned_transcript_1065	L0F63_003643	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_003654-T1_mrna	L0F63_003654	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_003655-T1_mrna	L0F63_003655	14.242008	48.924384	3.115192	54.264487	6.377034	10.612094
gnl|WGS:JAKSZP|L0F63_003656-T1_mrna	L0F63_003656	59.802389	144.884557	21.747501	150.510718	50.482648	34.00329
gnl|WGS:JAKSZP|L0F63_003675-T1_mrna	L0F63_003675	4.458144	30.594966	2.837655	28.20031	5.973693	3.30134
gnl|WGS:JAKSZP|L0F63_003684-T1_mrna	L0F63_003684	294.43411	326.748213	427.023912	418.421913	305.021563	350.725637
gnl|WGS:JAKSZP|L0F63_003685-T1_mrna	L0F63_003685	174.893083	323.859166	129.251429	304.684442	162.96422	188.758484
gnl|WGS:JAKSZP|L0F63_003725-T1_mrna	L0F63_003725	21.281759	42.763648	15.84661	42.876709	20.531347	14.999429
gnl|WGS:JAKSZP|L0F63_003747-T1_mrna	L0F63_003747	71.717392	170.433842	49.04506	168.983613	53.761871	69.560327
gnl|WGS:JAKSZP|L0F63_003759-T1_mrna	L0F63_003759	1.127058	29.438504	1.149776	10.153808	0	0.885896
unassigned_transcript_1066	L0F63_003766	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_003767-T1_mrna	L0F63_003767	294.027825	601.055903	70.723388	694.734481	70.149296	114.569566
unassigned_transcript_1067	L0F63_003775	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_003793-T1_mrna	L0F63_003793	27.253735	89.495932	9.714059	86.372812	27.080335	28.002983
unassigned_transcript_1068	L0F63_003802	0	0	0	0	0	0
unassigned_transcript_1069	L0F63_003810	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_003811-T1_mrna	L0F63_003811	71.562424	75.049257	59.364776	68.959689	57.325394	89.64283
gnl|WGS:JAKSZP|L0F63_003818-T1_mrna	L0F63_003818	33.329512	154.182505	24.147807	141.463101	23.741592	17.486891
gnl|WGS:JAKSZP|L0F63_003819-T1_mrna	L0F63_003819	138.376663	392.158067	168.048206	336.182284	260.129954	150.984261
gnl|WGS:JAKSZP|L0F63_003830-T1_mrna	L0F63_003830	28.587135	69.932122	25.376639	93.093562	34.077163	25.595953
unassigned_transcript_1070	L0F63_003841	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_003859-T1_mrna	L0F63_003859	44.121801	59.662572	6.377248	102.719011	22.471604	19.126244
unassigned_transcript_1071	L0F63_003865	0	0	0	0	0	0
unassigned_transcript_1072	L0F63_003866	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_003867-T1_mrna	L0F63_003867	69.318298	74.202481	53.719523	68.566315	105.140924	74.509229
gnl|WGS:JAKSZP|L0F63_003903-T1_mrna	L0F63_003903	63.264019	38.22111	17.900701	34.760011	53.320135	51.069426
gnl|WGS:JAKSZP|L0F63_003919-T1_mrna	L0F63_003919	12.152801	25.616511	2.740693	32.8331	5.535628	6.555056
gnl|WGS:JAKSZP|L0F63_003927-T1_mrna	L0F63_003927	27.271752	35.007055	38.168704	30.872683	42.384802	47.930759
unassigned_transcript_1073	L0F63_003971	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_003995-T1_mrna	L0F63_003995	402.673555	552.575706	341.831477	648.419531	277.008601	423.348916
gnl|WGS:JAKSZP|L0F63_003996-T1_mrna	L0F63_003996	77.167043	100.083155	132.812335	66.964043	98.40237	104.614375
unassigned_transcript_1074	L0F63_004007	0	0	0	0	0	0
unassigned_transcript_1075	L0F63_004008	0	0	0	0	0	0
unassigned_transcript_1076	L0F63_004013	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004046-T1_mrna	L0F63_004046	9.495787	16.071832	790.273167	63.241294	47.123975	56.803435
gnl|WGS:JAKSZP|L0F63_004056-T1_mrna	L0F63_004056	16.062069	40.200909	12.316434	40.010121	19.20919	14.65383
gnl|WGS:JAKSZP|L0F63_004064-T1_mrna	L0F63_004064	14.385681	106.96672	3.836197	135.885929	4.034132	3.952397
unassigned_transcript_1077	L0F63_004065	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004078-T1_mrna	L0F63_004078	112.791618	178.566062	227.059669	151.900321	172.028438	157.854173
gnl|WGS:JAKSZP|L0F63_004085-T1_mrna	L0F63_004085	327.6995	134.590716	4.859324	13.656847	27.115847	78.030753
unassigned_transcript_1078	L0F63_004094	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004100-T1_mrna	L0F63_004100	69.471485	76.006784	96.033562	117.180036	53.443017	46.108375
gnl|WGS:JAKSZP|L0F63_004120-T1_mrna	L0F63_004120	279.882837	231.85414	418.734543	201.862696	279.643462	361.714295
gnl|WGS:JAKSZP|L0F63_004151-T1_mrna	L0F63_004151	61.059592	157.631282	45.687199	182.326701	64.955324	56.512897
unassigned_transcript_1079	L0F63_004161	0	0	0	0	0	0
unassigned_transcript_1080	L0F63_004162	0	0	0	0	0	0
unassigned_transcript_1081	L0F63_004163	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004189-T1_mrna	L0F63_004189	1.428361	0	0	0	0	3.035186
gnl|WGS:JAKSZP|L0F63_004194-T1_mrna	L0F63_004194	351.172592	878.670166	114.652126	688.312106	142.860696	232.966432
